2561,  2:09:56  , Joseph Kiptum                ,  KEN   ,  25.09.87  ,1, Hannover              ,      06.05.2012
2561,  2:09:56  , Megersa Bacha                ,  ETH   ,  18.01.85  ,2, Hannover              ,      06.05.2012
2561,  2:09:56  , Asmare Workneh               ,  ETH   ,  14.03.84  ,5, Düsseldorf            ,      28.04.2013
2561,  2:09:56  , Michael Chege                ,  KEN   ,  15.11.91  ,6, Shanghai              ,      01.12.2013
2561,  2:09:56  , Philip Kangogo               ,  KEN   ,            ,2, Ottawa                ,      23.05.2015
2561,  2:09:56  , Samuel Mwaniki               ,  KEN   ,84,2, Lisboa                ,      18.10.2015
2561,  2:09:56  , Josphat Kiprono Menjo        ,  KEN   ,  20.08.79  ,4, Rabat                 ,      05.03.2017
2561,  2:09:56  , Felix Kipchirchir            ,  KEN   ,88,8, Seoul                 ,      19.03.2017
2561,  2:09:56  , Elijah Kemboi                ,  KEN   ,  10.09.84  ,10, Valencia              ,      19.11.2017
2561,  2:09:56  , Amos Mitei                   ,  KEN   ,  24.06.94  ,4, Ottawa                ,      27.05.2018
2587,  2:09:57  , Armand Parmentier            ,  BEL   ,  15.02.54  ,4, Rotterdam             ,      09.04.1983
2587,  2:09:57  , Benji Durden                 ,  USA   ,  28.08.51  ,3, Boston                ,      18.04.1983
2587,  2:09:57  , Charles Spedding             ,  GBR   ,  09.05.52  ,1, London                ,      13.05.1984
2587,  2:09:57  , Pier-Giovanni Poli           ,  ITA   ,  05.11.57  ,4, Chicago               ,      20.10.1985
2587,  2:09:57  , Ahmed Salah                  ,  DJI   ,  31.12.56  ,2, Chicago               ,      26.10.1986
2587,  2:09:57  , Lucketz Swartbooi            ,  NAM   ,  07.02.66  ,3, Boston                ,      19.04.1993
2587,  2:09:57  , Lee Bong-Ju                  ,  KOR   ,  11.10.70  ,11, Boston                ,      18.04.1994
2587,  2:09:57  , Antonio Silio                ,  ARG   ,  09.05.66  ,1, Hamburg               ,      30.04.1995
2587,  2:09:57  , Koji Shimizu                 ,  JPN   ,  17.10.69  ,3, Otsu                  ,      01.03.1998
2587,  2:09:57  , Mbarak Hussein               ,  KEN   ,  04.04.65  ,4, Seoul                 ,      16.03.2003
2587,  2:09:57  , Jonathan Yego Kiptoo         ,  KEN   ,76,1, Roma                  ,      16.03.2008
2587,  2:09:57  , Botor Tsegaye Wolde          ,  ETH   ,  25.10.85  ,2, Mumbai                ,      16.01.2011
2587,  2:09:57  , Debebe Tolossa               ,  ETH   ,  07.07.91  ,3, Venezia               ,      23.10.2011
2587,  2:09:57  , Yuki Kawauchi                ,  JPN   ,  05.03.87  ,3, Fukuoka               ,      04.12.2011
2587,  2:09:57  , Evans Kiprop Cheruiyot       ,  KEN   ,  10.05.82  ,2, Linz                  ,      21.04.2013
2587,  2:09:57  , Cosmas Kyeva                 ,  KEN   ,  25.06.85  ,1, Debno                 ,      06.04.2014
2587,  2:09:57  , Ghirmay Ghebreslassie        ,  ERI   ,  14.11.95  ,6, London                ,      23.04.2017
2604,  2:09:58  , Charles Spedding             ,  GBR   ,  09.05.52  ,3, Los Angeles           ,      12.08.1984
2604,  2:09:58  , John Graham                  ,  GBR   ,  18.06.56  ,2, Rotterdam             ,      20.04.1985
2604,  2:09:58  , David Kiptum Businei         ,  KEN   ,  22.12.74  ,2, San Sebastián         ,      24.11.2002
2604,  2:09:58  , André Luiz Ramos             ,  BRA   ,  20.01.70  ,8, Berlin                ,      28.09.2003
2604,  2:09:58  , Michitane Noda               ,  JPN   ,  25.03.75  ,9, Fukuoka               ,      07.12.2003
2604,  2:09:58  , Lee Troop                    ,  AUS   ,  22.03.73  ,8, London                ,      18.04.2004
2604,  2:09:58  , Satoshi Irifune              ,  JPN   ,  14.12.75  ,1, Beppu-Oita            ,      06.02.2005
2604,  2:09:58  , Marilson dos Santos          ,  BRA   ,  06.08.77  ,1, New York City         ,      05.11.2006
2604,  2:09:58  , Benjamin Maiyo               ,  KEN   ,  06.10.78  ,7, Frankfurt             ,      26.10.2008
2604,  2:09:58  , Girma Assefa                 ,  ETH   ,  20.06.86  ,6, Berlin                ,      20.09.2009
2604,  2:09:58  , Richard Limo                 ,  KEN   ,  18.11.80  ,1, San Diego             ,      06.06.2010
2604,  2:09:58  , Alemayehu Shumye             ,  ETH   ,  06.04.88  ,3, Xiamen                ,      02.01.2011
2604,  2:09:58  , Michael Butter               ,  NED   ,  05.11.85  ,12, Amsterdam             ,      21.10.2012
2604,  2:09:58  , Daniel Kipkorir Chepyegon    ,  UGA   ,  01.06.86  ,7, Seoul                 ,      17.03.2013
2604,  2:09:58  , Philemon Gitia Baaru         ,  KEN   ,  20.05.81  ,3, Mumbai                ,      19.01.2014
2604,  2:09:58  , Gosa Megersa                 ,  ETH   ,82,4, Marrakesh             ,      26.01.2014
2604,  2:09:58  , William Kibor                ,  KEN   ,  10.01.85  ,4, Milano                ,      12.04.2015
2604,  2:09:58  , Pius Kirop                   ,  KEN   ,  08.01.90  ,9, Paris                 ,      12.04.2015
2604,  2:09:58  , Yihunilign Adane             ,  ETH   ,  29.02.96  ,4, Seoul                 ,      06.11.2016
2604,  2:09:58  , Galen Rupp                   ,  USA   ,  08.05.86  ,2, Boston                ,      17.04.2017
2624,  2:09:59  , Japhet Kosgei                ,  KEN   ,  20.12.68  ,1, Torino                ,      10.05.1998
2624,  2:09:59  , Alberto Juzdado              ,  ESP   ,  20.08.66  ,3, Amsterdam             ,      01.11.1998
2624,  2:09:59  , Elijah Lagat                 ,  KEN   ,  19.06.66  ,6, New York City         ,      07.11.1999
2624,  2:09:59  , Isaac Kiprono                ,  KEN   ,  05.09.76  ,5, Rotterdam             ,      22.04.2001
2624,  2:09:59  , Stefano Baldini              ,  ITA   ,  25.05.71  ,1, Madrid                ,      28.10.2001
2624,  2:09:59  , Daniel Kirwa Too             ,  KEN   ,  21.11.76  ,1, Carpi                 ,      06.10.2002
2624,  2:09:59  , Oscar Fernández              ,  ESP   ,  23.10.74  ,10, Fukuoka               ,      07.12.2003
2624,  2:09:59  , David Kipkorir               ,  KEN   ,  15.12.74  ,4, Beijing               ,      21.10.2007
2624,  2:09:59  , Tomoyuki Sato                ,  JPN   ,  31.01.81  ,7, Otsu                  ,      02.03.2008
2624,  2:09:59  , Tomoyuki Sato                ,  JPN   ,  31.01.81  ,4, Fukuoka               ,      07.12.2008
2624,  2:09:59  , Negari Terfa                 ,  ETH   ,  12.06.83  ,11, Paris                 ,      11.04.2010
2624,  2:09:59  , Samson Bungei                ,  KEN   ,82,4, Hannover              ,      02.05.2010
2624,  2:09:59  , Hailu Mekonnen               ,  ETH   ,  04.04.80  ,8, Tokyo                 ,      26.02.2012
2624,  2:09:59  , Moses Kurgat                 ,  KEN   ,77,3, Enschede              ,      22.04.2012
2624,  2:09:59  , Eliud Kiptanui               ,  KEN   ,  06.06.89  ,8, Berlin                ,      30.09.2012
2624,  2:09:59  , Gemechu Worku                ,  ETH   ,85,3, Valencia              ,      18.11.2012
2624,  2:09:59  , Endeshaw Negesse             ,  ETH   ,  18.03.88  ,1, Firenze               ,      25.11.2012
2624,  2:09:59  , Viktor Kipchirchir           ,  KEN   ,  05.12.87  ,1, Warszawa              ,      28.09.2014
2624,  2:09:59  , Tomoya Adachi                ,  JPN   ,  18.12.85  ,5, Fukuoka               ,      06.12.2014
2624,  2:09:59  , Andualem Beley               ,  ETH   ,  05.04.92  ,10, Dubai                 ,      23.01.2015
2624,  2:09:59  , Chala Dechase                ,  ETH   ,  13.06.84  ,3, Ottawa                ,      23.05.2015
2624,  2:09:59  , Sammy Kirop Kitwara          ,  KEN   ,  26.11.86  ,1, Taipei                ,      19.12.2016
2624,  2:09:59  , Solomon Mutai                ,  UGA   ,  22.10.92  ,3, Otsu                  ,      05.03.2017
2624,  2:09:59  , Arne Gabius                  ,  GER   ,  22.03.81  ,6, Frankfurt             ,      29.10.2017
2624,  2:09:59  , Kipkemoi Kipsang             ,  KEN   ,90,6, Sevilla               ,      25.02.2018
2624,  2:09:59  , Birhanu Teshome              ,  ETH   ,            ,10, Paris                 ,      08.04.2018
2650,  2:10:00  , Marc Smet                    ,  BEL   ,  05.02.51  ,1, Berchem               ,      16.09.1979
2650,  2:10:00  , Takeyuki Nakayama            ,  JPN   ,  20.12.59  ,1, Fukuoka               ,      02.12.1984
2650,  2:10:00  , Andrés Perez Espinosa        ,  MEX   ,  04.02.63  ,2, New York City         ,      03.11.1991
2650,  2:10:00  , Dionisio Cerón               ,  MEX   ,  09.10.65  ,1, London                ,      21.04.1996
2650,  2:10:00  , Steve Moneghetti             ,  AUS   ,  26.09.62  ,7, Tokyo                 ,      13.02.2000
2650,  2:10:00  , Timothy Cherigat             ,  KEN   ,  29.12.76  ,3, New York City         ,      07.11.2004
2650,  2:10:00  , Hélder Ornelas               ,  POR   ,  06.05.74  ,1, Milano                ,      04.12.2005
2650,  2:10:00  , Laban Kipngetich             ,  KEN   ,77,3, Roma                  ,      26.03.2006
2650,  2:10:00  , Wilfred Kibet Kigen          ,  KEN   ,  23.02.75  ,4, Hamburg               ,      23.04.2006
2650,  2:10:00  , Tsegay Kebede                ,  ETH   ,  15.01.87  ,3, Beijing               ,      24.08.2008
2650,  2:10:00  , Josphat Kenei Kiprotich      ,  KEN   ,78,2, Daegu                 ,      12.04.2009
2650,  2:10:00  , Dathan Ritzenhein            ,  USA   ,  30.12.82  ,11, London                ,      26.04.2009
2650,  2:10:00  , Patrick Muriuki              ,  KEN   ,89,3, Mumbai                ,      16.01.2011
2650,  2:10:00  , John Kyui                    ,  KEN   ,  20.10.84  ,1, Zürich                ,      17.04.2011
2650,  2:10:00  , Geoffrey Ndungu              ,  KEN   ,  11.03.84  ,7, Wien                  ,      15.04.2012
2650,  2:10:00  , Botoru Tsegaye               ,  ETH   ,  25.10.85  ,7, Roma                  ,      17.03.2013
2650,  2:10:00  , Kibrom Ghebrezgiabhier       ,  ERI   ,  01.02.87  ,5, Hengshui              ,      20.09.2014
2650,  2:10:00  , Samuel Rutto                 ,  KEN   ,84,1, Torino                ,      16.11.2014
2650,  2:10:00  , Tesfaye Abera                ,  ETH   ,  09.10.89  ,2, Hengshui              ,      26.09.2015
2650,  2:10:00  , Simon Kariuki                ,  KEN   ,  13.02.92  ,15, Tokyo                 ,      25.02.2018
2650,  2:10:00  , Justus Kimutai               ,  KEN   ,            ,2, Milano                ,      08.04.2018
2671,  2:10:01  , Hiromi Taniguchi             ,  JPN   ,  05.04.60  ,2, Fukuoka               ,      01.12.1985
2671,  2:10:01  , Lucketz Swartbooi            ,  NAM   ,  07.02.66  ,1, Swakopmund            ,      10.10.1992
2671,  2:10:01  , Gilbert Kiptanui Rutto       ,  KEN   ,  03.03.66  ,4, Berlin                ,      29.09.1996
2671,  2:10:01  , Hiroshi Miki                 ,  JPN   ,  10.06.75  ,4, Otsu                  ,      01.03.1998
2671,  2:10:01  , Benson Cherono               ,  KEN   ,  30.06.84  ,3, San Diego             ,      05.06.2005
2671,  2:10:01  , Chala Lemi                   ,  ETH   ,  26.02.87  ,  3=    , Daegu                 ,      12.04.2009
2671,  2:10:01  , Samson Barmao                ,  KEN   ,  17.04.82  ,  3=    , Daegu                 ,      12.04.2009
2671,  2:10:01  , Shume Hailu                  ,  ETH   ,  27.10.87  ,8, Frankfurt             ,      28.10.2012
2671,  2:10:01  , Lani Rutto                   ,  KEN   ,  29.03.89  ,8, Frankfurt             ,      27.10.2013
2671,  2:10:01  , Ernest Ngeno                 ,  KEN   ,  20.05.95  ,2, Torino                ,      16.11.2014
2671,  2:10:01  , Fikre Assefa                 ,  ETH   ,  18.01.89  ,4, Praha                 ,      03.05.2015
2671,  2:10:01  , Peter Some                   ,  KEN   ,  05.06.90  ,8, Seoul                 ,      20.03.2016
2671,  2:10:01  , Jacob Kendagor               ,  KEN   ,  19.09.84  ,9, Berlin                ,      25.09.2016
2671,  2:10:01  , Augustino Sulle              ,  TAN   ,            ,15, Amsterdam             ,      15.10.2017
2671,  2:10:01  , Felix Kirwa                  ,  KEN   ,            ,1, Macau                 ,      03.12.2017
2671,  2:10:01  , Yoshiki Takenouchi           ,  JPN   ,  25.05.92  ,7, Fukuoka               ,      03.12.2017
2671,  2:10:01  , Shumet Mengistu              ,  ETH   ,88,2, Mumbai                ,      21.01.2018
2688,  2:10:02  , Toshihiko Seko               ,  JPN   ,  15.07.56  ,1, London                ,      20.04.1986
2688,  2:10:02  , Dionisio Cerón               ,  MEX   ,  09.10.65  ,2, Rotterdam             ,      21.04.1991
2688,  2:10:02  , António Pinto                ,  POR   ,  22.03.66  ,1, London                ,      12.04.1992
2688,  2:10:02  , Kim Jae-Ryong                ,  KOR   ,  25.04.66  ,6, Kyongju               ,      24.03.1996
2688,  2:10:02  , Katsuhiko Hanada             ,  JPN   ,  12.06.71  ,5, Otsu                  ,      02.03.1997
2688,  2:10:02  , Vanderlei Cordeiro de Lima   ,  BRA   ,  11.08.69  ,2, Beppu-Oita            ,      04.02.2001
2688,  2:10:02  , John Kagwe                   ,  KEN   ,  09.01.69  ,7, Chicago               ,      13.10.2002
2688,  2:10:02  , Martin Lel                   ,  KEN   ,  29.10.78  ,2, Venezia               ,      27.10.2002
2688,  2:10:02  , Philip Sanga Kimutai         ,  KEN   ,  10.09.83  ,2, Roma                  ,      16.03.2008
2688,  2:10:02  , Hillary Kipchumba            ,  KEN   ,  25.11.92  ,4, Dar-el-Beida          ,      24.10.2010
2688,  2:10:02  , Richard Limo                 ,  KEN   ,  18.11.80  ,3, Reims                 ,      16.10.2011
2688,  2:10:02  , Johnstone Maiyo              ,  KEN   ,  06.10.88  ,15, Frankfurt             ,      30.10.2011
2688,  2:10:02  , Takehiro Deki                ,  JPN   ,  12.04.90  ,8, Otsu                  ,      04.03.2012
2688,  2:10:02  , Ben Kipruto                  ,  KEN   ,  22.02.82  ,2, Padova                ,      22.04.2012
2688,  2:10:02  , Levi Omari                   ,  KEN   ,  03.11.89  ,12, Chicago               ,      07.10.2012
2688,  2:10:02  , Michael Kipyego              ,  KEN   ,  02.10.83  ,13, Chicago               ,      07.10.2012
2688,  2:10:02  , Kohei Matsumura              ,  JPN   ,  25.11.86  ,7, Otsu                  ,      03.03.2013
2688,  2:10:02  , Belachew Alemayehu           ,  ETH   ,85,1, Lódz                  ,      14.04.2013
2688,  2:10:02  , Henryk Szost                 ,  POL   ,  20.01.82  ,6, Fukuoka               ,      06.12.2014
2688,  2:10:02  , Marius Kipserem              ,  KEN   ,  17.05.88  ,1, Guiyang               ,      05.07.2015
2708,  2:10:03  , Robert de Castella           ,  AUS   ,  27.02.57  ,1, Helsinki              ,      14.08.1983
2708,  2:10:03  , Kebede Balcha                ,  ETH   ,  07.09.51  ,1, Montréal              ,      25.09.1983
2708,  2:10:03  , Luis Soares                  ,  FRA   ,  24.03.64  ,1, Paris                 ,      29.03.1992
2708,  2:10:03  , Richard Nerurkar             ,  GBR   ,  06.01.64  ,1, San Sebastián         ,      31.10.1993
2708,  2:10:03  , Lameck Aguta                 ,  KEN   ,  10.10.71  ,4, Boston                ,      15.04.1996
2708,  2:10:03  , Giacomo Leone                ,  ITA   ,  10.04.71  ,6, London                ,      18.04.1999
2708,  2:10:03  , Mebrahtom Keflezighi         ,  USA   ,  05.05.75  ,7, Chicago               ,      12.10.2003
2708,  2:10:03  , Sammy Kurgat                 ,  KEN   ,75,1, Köln                  ,      05.10.2008
2708,  2:10:03  , Terefe Yae                   ,  ETH   ,82,3, Reims                 ,      17.10.2010
2708,  2:10:03  , Nixon Machichin              ,  KEN   ,83,1, San Diego             ,      03.06.2012
2708,  2:10:03  , Elijah Kemboi                ,  KEN   ,  10.09.84  ,3, Mumbai                ,      20.01.2013
2708,  2:10:03  , Julius Lomerinyang           ,  KEN   ,  15.07.83  ,4, New York City         ,      03.11.2013
2708,  2:10:03  , Chiharu Takada               ,  JPN   ,  09.07.81  ,7, Fukuoka               ,      06.12.2014
2708,  2:10:03  , Micah Kogo                   ,  KEN   ,  03.06.86  ,10, Paris                 ,      09.04.2017
2708,  2:10:03  , Wilfred Murgor               ,  KEN   ,  12.12.88  ,6, Shanghai              ,      12.11.2017
2708,  2:10:03  , Viktor Kipchirchir           ,  KEN   ,  05.12.87  ,11, Valencia              ,      19.11.2017
2708,  2:10:03  , Dickson Tuwei                ,  KEN   ,  31.10.92  ,1, Guangzhou             ,      10.12.2017
2708,  2:10:03  , Yuki Kawauchi                ,  JPN   ,  05.03.87  ,1, Yamaguchi             ,      17.12.2017
2708,  2:10:03  , Ishmael Bushendich           ,  KEN   ,  07.07.91  ,2, Wien                  ,      22.04.2018
2727,  2:10:04  , Richard Kaitany              ,  KEN   ,  17.06.58  ,1, Houston               ,      15.01.1989
2727,  2:10:04  , Martin ten Kate              ,  NED   ,  16.12.58  ,3, Rotterdam             ,      16.04.1989
2727,  2:10:04  , Patrick Petersen             ,  USA   ,  03.12.59  ,7, London                ,      23.04.1989
2727,  2:10:04  , Andrés Perez Espinosa        ,  MEX   ,  04.02.63  ,1, New York City         ,      14.11.1993
2727,  2:10:04  , Jerry Lawson                 ,  USA   ,  02.07.66  ,2, Chicago               ,      20.10.1996
2727,  2:10:04  , Abdelkader El Mouaziz        ,  MAR   ,  01.01.69  ,4, New York City         ,      02.11.1997
2727,  2:10:04  , Lee Troop                    ,  AUS   ,  22.03.73  ,6, Rotterdam             ,      22.04.2001
2727,  2:10:04  , Matthew Sigei                ,  KEN   ,  30.04.83  ,8, Rotterdam             ,      13.04.2003
2727,  2:10:04  , Takayuki Matsumiya           ,  JPN   ,  21.02.80  ,2, Rotterdam             ,      15.04.2007
2727,  2:10:04  , James Rotich                 ,  KEN   ,  22.12.78  ,6, Amsterdam             ,      19.10.2008
2727,  2:10:04  , David Njagi                  ,  KEN   ,81,7, Toronto               ,      26.09.2010
2727,  2:10:04  , Robert Mwangi                ,  KEN   ,87,5, Praha                 ,      08.05.2011
2727,  2:10:04  , Ernest Kebenei               ,  KEN   ,  20.11.84  ,9, Otsu                  ,      04.03.2012
2727,  2:10:04  , Stephen Kibiwott             ,  KEN   ,  03.04.80  ,2, Lódz                  ,      14.04.2013
2727,  2:10:04  , Dawit Wolde                  ,  ETH   ,  19.05.91  ,4, Marrakesh             ,      25.01.2015
2727,  2:10:04  , Abdisa Sori                  ,  ETH   ,80,8, Warszawa              ,      26.04.2015
2727,  2:10:04  , Evans Korir                  ,  KEN   ,87,5, Milano                ,      03.04.2016
2727,  2:10:04  , Tola Shura                   ,  ETH   ,  09.06.96  ,2, Ottawa                ,      29.05.2016
2727,  2:10:04  , Asefa Mengistu               ,  ETH   ,  18.01.85  ,7, London                ,      23.04.2017
2727,  2:10:04  , Salaheddine Bounasser        ,  MAR   ,  27.09.90  ,5, Praha                 ,      07.05.2017
2747,  2:10:05  , Kunimitsu Ito                ,  JPN   ,  06.01.55  ,3, Fukuoka               ,      07.12.1980
2747,  2:10:05  , Gabriel Kamau                ,  KEN   ,  20.03.57  ,4, Chicago               ,      21.10.1984
2747,  2:10:05  , Phil Coppess                 ,  USA   ,  02.09.54  ,1, Minneapolis-St. Paul  ,      06.10.1985
2747,  2:10:05  , Greg van Hest                ,  NED   ,  03.06.73  ,10, Rotterdam             ,      18.04.1999
2747,  2:10:05  , David Ngetich                ,  KEN   ,  12.05.72  ,1, Hamburg               ,      25.04.1999
2747,  2:10:05  , Elijah Korir                 ,  KEN   ,  15.04.78  ,3, Torino                ,      02.05.1999
2747,  2:10:05  , Josiah Thugwane              ,  RSA   ,  15.04.71  ,7, Seoul                 ,      03.11.2002
2747,  2:10:05  , Tesfaye Eticha               ,  ETH   ,  27.06.74  ,1, Lausanne              ,      26.10.2003
2747,  2:10:05  , Leonid Shvetsov              ,  RUS   ,  28.03.69  ,5, Frankfurt             ,      30.10.2005
2747,  2:10:05  , Thomas Chemitei              ,  KEN   ,  22.05.78  ,4, Roma                  ,      26.03.2006
2747,  2:10:05  , Thomas Kiplitan              ,  KEN   ,  15.06.83  ,8, Rotterdam             ,      09.04.2006
2747,  2:10:05  , Leonard Muchero Maina        ,  KEN   ,  13.06.78  ,3, Milano                ,      23.11.2008
2747,  2:10:05  , Gosa Megersa                 ,  ETH   ,82,2, Sevilla               ,      13.02.2011
2747,  2:10:05  , Joseph Kimeli                ,  KEN   ,  08.10.86  ,2, Barcelona             ,      06.03.2011
2747,  2:10:05  , Francis Bowen                ,  KEN   ,  12.10.73  ,4, Praha                 ,      13.05.2012
2747,  2:10:05  , David Kiyeng                 ,  KEN   ,83,1, Chuncheon             ,      28.10.2012
2747,  2:10:05  , Mekuant Ayenew               ,  ETH   ,91,2, Hannover              ,      05.05.2013
2747,  2:10:05  , Peter Kamais                 ,  KEN   ,  07.11.76  ,4, Xiamen                ,      02.01.2014
2747,  2:10:05  , Afewerk Mesfin               ,  ETH   ,  12.10.92  ,14, Dubai                 ,      22.01.2016
2747,  2:10:05  , Galen Rupp                   ,  USA   ,  08.05.86  ,3, Rio de Janeiro        ,      21.08.2016
2747,  2:10:05  , Abdela Godana                ,  ETH   ,            ,3, Milano                ,      02.04.2017
2768,  2:10:06  , Ed Mendoza                   ,  USA   ,  04.12.52  ,4, Boston                ,      18.04.1983
2768,  2:10:06  , Takeyuki Nakayama            ,  JPN   ,  20.12.59  ,1, Seoul                 ,      14.09.1985
2768,  2:10:06  , Juma Ikangaa                 ,  TAN   ,  19.07.60  ,1, Fukuoka               ,      07.12.1986
2768,  2:10:06  , Hiromi Taniguchi             ,  JPN   ,  05.04.60  ,1, Tokyo                 ,      08.02.1987
2768,  2:10:06  , Steve Jones                  ,  GBR   ,  04.08.55  ,1, Toronto               ,      04.10.1992
2768,  2:10:06  , Artur De Freitas Castro      ,  BRA   ,  12.11.67  ,1, Venezia               ,      10.10.1993
2768,  2:10:06  , Domingos Castro              ,  POR   ,  22.11.63  ,1, Paris                 ,      02.04.1995
2768,  2:10:06  , Tsuyoshi Ogata               ,  JPN   ,  11.05.73  ,4, Berlin                ,      30.09.2001
2768,  2:10:06  , Hendrick Ramaala             ,  RSA   ,  02.02.72  ,6, Paris                 ,      07.04.2002
2768,  2:10:06  , Abdellah Béhar               ,  FRA   ,  05.07.63  ,7, Paris                 ,      07.04.2002
2768,  2:10:06  , Moges Taye                   ,  ETH   ,  12.12.73  ,3, Venezia               ,      27.10.2002
2768,  2:10:06  , Joseph Kahugu                ,  KEN   ,  07.06.71  ,3, San Diego             ,      01.06.2003
2768,  2:10:06  , Luke Kibet                   ,  KEN   ,  12.04.83  ,3, Eindhoven             ,      08.10.2006
2768,  2:10:06  , Stephen Kiogora              ,  KEN   ,  10.11.74  ,2, New York City         ,      05.11.2006
2768,  2:10:06  , Charles Kibiwott             ,  KEN   ,  08.08.74  ,3, Gyeongju              ,      19.10.2008
2768,  2:10:06  , Robert Kiprono Cheruiyot     ,  KEN   ,  10.08.88  ,5, Boston                ,      20.04.2009
2768,  2:10:06  , Beraki Beyene                ,  ERI   ,  06.02.80  ,3, Hamburg               ,      25.04.2010
2768,  2:10:06  , Vincent Kipruto              ,  KEN   ,  13.09.87  ,2, Daegu                 ,      04.09.2011
2768,  2:10:06  , Yigzawe Debas                ,  ETH   ,  21.12.80  ,4, Enschede              ,      22.04.2012
2768,  2:10:06  , Milton Rotich                ,  KEN   ,84,6, Düsseldorf            ,      28.04.2013
2768,  2:10:06  , Samuel Ndungu                ,  KEN   ,  04.04.88  ,3, Chicago               ,      11.10.2015
2768,  2:10:06  , Raymond Kemboi               ,  KEN   ,  08.02.86  ,8, Frankfurt             ,      25.10.2015
2768,  2:10:06  , Seboka Nigusse               ,  ETH   ,84,5, Dongying              ,      08.05.2016
2768,  2:10:06  , Markos Geneti                ,  ETH   ,  30.05.84  ,2, Guangzhou             ,      10.12.2017
2792,  2:10:07  , Baek Seung-Do                ,  KOR   ,  16.06.68  ,3, Chuncheon             ,      22.03.1992
2792,  2:10:07  , Jan Huruk                    ,  POL   ,  27.01.60  ,2, London                ,      12.04.1992
2792,  2:10:07  , Shinji Kawashima             ,  JPN   ,  04.06.66  ,8, Chicago               ,      11.10.1998
2792,  2:10:07  , Atsushi Fujita               ,  JPN   ,  06.11.76  ,2, Otsu                  ,      07.03.1999
2792,  2:10:07  , John Moiben                  ,  KEN   ,  12.04.68  ,7, Paris                 ,      04.04.1999
2792,  2:10:07  , Silvio Guerra                ,  ECU   ,  18.09.68  ,2, Boston                ,      16.04.2001
2792,  2:10:07  , John Kagwe                   ,  KEN   ,  09.01.69  ,1, San Diego             ,      03.06.2001
2792,  2:10:07  , Henry Serem                  ,  KEN   ,  21.06.77  ,7, Eindhoven             ,      12.10.2003
2792,  2:10:07  , Muneyuki Ojima               ,  JPN   ,  25.09.75  ,8, Otsu                  ,      07.03.2004
2792,  2:10:07  , Philip Singoei               ,  KEN   ,  31.12.75  ,2, Eindhoven             ,      10.10.2004
2792,  2:10:07  , Sammy Korir                  ,  KEN   ,  12.12.71  ,3, Tokyo                 ,      12.02.2006
2792,  2:10:07  , Luke Kibet                   ,  KEN   ,  12.04.83  ,1, Wien                  ,      29.04.2007
2792,  2:10:07  , Simon Wangui                 ,  KEN   ,  12.11.78  ,1, San Diego             ,      01.06.2008
2792,  2:10:07  , Joseph Kiptum                ,  KEN   ,  25.09.87  ,5, Daegu                 ,      12.04.2009
2792,  2:10:07  , Benjamin Kiptoo              ,  KEN   ,79,7, Frankfurt             ,      25.10.2009
2792,  2:10:07  , Tomoyuki Sato                ,  JPN   ,  31.01.81  ,2, Otsu                  ,      07.03.2010
2792,  2:10:07  , Evans Kiplagat               ,  KEN   ,  05.03.88  ,9, Frankfurt             ,      31.10.2010
2792,  2:10:07  , Amos Matui                   ,  KEN   ,  27.05.76  ,3, Hannover              ,      05.05.2011
2792,  2:10:07  , Peter Some                   ,  KEN   ,  05.06.90  ,6, Toronto               ,      19.10.2014
2792,  2:10:07  , Birhanu Gebru                ,  ETH   ,  27.01.87  ,4, Chicago               ,      11.10.2015
2792,  2:10:07  , Philip Kimutai               ,  KEN   ,  10.09.83  ,2, Hannover              ,      09.04.2017
2792,  2:10:07  , Sondre Nordstad Moen         ,  NOR   ,  12.01.91  ,3, Hannover              ,      09.04.2017
2814,  2:10:08  , Alberto Salazar              ,  USA   ,  07.08.58  ,5, Rotterdam             ,      09.04.1983
2814,  2:10:08  , Hiromi Taniguchi             ,  JPN   ,  05.04.60  ,2, Seoul                 ,      05.10.1984
2814,  2:10:08  , Geoff Smith                  ,  GBR   ,  24.10.53  ,5, Chicago               ,      21.10.1984
2814,  2:10:08  , Salvatore Bettiol            ,  ITA   ,  28.11.61  ,4, New York City         ,      05.11.1989
2814,  2:10:08  , Tesfaye Dadi                 ,  ETH   ,  19.05.69  ,3, Rotterdam             ,      21.04.1991
2814,  2:10:08  , Thomas Robert Naali          ,  TAN   ,  01.01.69  ,3, London                ,      12.04.1992
2814,  2:10:08  , Michael Kapkai               ,  KEN   ,  27.12.68  ,1, Torino                ,      24.04.1994
2814,  2:10:08  , Alberto Juzdado              ,  ESP   ,  20.08.66  ,7, London                ,      18.04.1999
2814,  2:10:08  , Kamiel Maase                 ,  NED   ,  20.10.71  ,11, Rotterdam             ,      18.04.1999
2814,  2:10:08  , Takahiro Sunada              ,  JPN   ,  19.01.73  ,4, Berlin                ,      10.09.2000
2814,  2:10:08  , Fabián Roncero               ,  ESP   ,  19.10.70  ,7, Rotterdam             ,      22.04.2001
2814,  2:10:08  , Moges Taye                   ,  ETH   ,  12.12.73  ,1, Venezia               ,      28.10.2001
2814,  2:10:08  , Erick Wainaina               ,  KEN   ,  19.12.73  ,3, Fukuoka               ,      01.12.2002
2814,  2:10:08  , Daniele Caimmi               ,  ITA   ,  17.12.72  ,1, Torino                ,      13.04.2003
